검색어,네이버 전체 검색량 합,우리 블로그 검색 유입량 합,검색 점유율,임의검색량설정여부
치과 신경치료 얼굴붓기,65.0,0,0.0,5
동탄 치아 보존과 전문의,65.0,0,0.0,5
동탄 치조골 이식 임플란트,65.0,0,0.0,5
동탄 치아 크라운,65.0,0,0.0,5
동탄 치아 크랙 지르코니아,65.0,0,0.0,5
치과 신경관 찾기,65.0,0,0.0,5
치과 쉐이드 가이드 추천,65.0,0,0.0,5
동탄 치아 파절,65.0,0,0.0,5
동탄 치아뿌리염증,65.0,0,0.0,5
치과 세라믹,3550.0,0,0.0,0
동탄 치아신경치료전문의,65.0,0,0.0,5
47번 치아,706.0,0,0.0,0
14번 치아우식,65.0,0,0.0,5
40대 앞니브릿지,65.0,0,0.0,5
동탄 아이끌림치과 충치,65.0,0,0.0,5
치과 정기검진 내용,65.0,0,0.0,5
동탄 앞니 틈새,65.0,0,0.0,5
동탄 앞니임플란트,73.0,0,0.0,5
동탄 앞니재치료,65.0,0,0.0,5
c형근관,4310.0,0,0.0,0
동탄 앞니크라운치료,65.0,0,0.0,5
동탄 앞이 틈새 레진,65.0,0,0.0,5
치과에서의 치질 의 내용,65.0,0,0.0,5
동탄 어금니 발치,65.0,0,0.0,5
동탄 어금니발치잘하는 치과,65.0,0,0.0,5
치과얼굴붓기,77.0,0,0.0,5
치과신경치료에 있어서 제2소구치 크라운,65.0,0,0.0,5
동탄 어린이 치과,11420.0,0,0.0,0
동탄 연세대 보존과 미세현미경 치과,65.0,0,0.0,5
동탄 윤민정 치과,65.0,0,0.0,5
치근파절 예방,65.0,0,0.0,5
동탄 이루다치과 신경치료,65.0,0,0.0,5
치과보존과 MB2,65.0,0,0.0,5
동탄 이루다치과미세현미경,65.0,0,0.0,5
치과미세현미경 동탄,65.0,0,0.0,5
ct에 보이지 않는 mb2 근관,65.0,0,0.0,5
치과미세현미경 근관4개,65.0,0,0.0,5
diastema,9280.0,0,0.0,0
치과정기검진기간,443.0,0,0.0,0
치과진료 받았던곳 찾기,65.0,0,0.0,5
동탄 앞니 충치 발치,65.0,0,0.0,5
동탄 앞니 깨짐 비용,65.0,0,0.0,5
치과치료후 붓기,197.0,0,0.0,5
동탄 앞니 벌어짐 치과,65.0,0,0.0,5
치과치료얼굴붓기,72.0,0,0.0,5
치과치료순서,152.0,0,0.0,5
15번 교합면,65.0,0,0.0,5
동탄 앞니 사이 벌어짐,65.0,0,0.0,5
치과치료 얼굴붓기제거?,65.0,0,0.0,5
치과치료 얼굴붓기,72.0,0,0.0,5
치과치료 얼굴 붓기,72.0,0,0.0,5
튀어나온 앞니,940.0,0,0.0,0
치과치료 순서,152.0,0,0.0,5
치과치료 붓기 얼굴,65.0,0,0.0,5
치과치료 붓기,153.0,0,0.0,5
동탄 앞니 치료,65.0,0,0.0,5
diastema 레진 수복,65.0,0,0.0,5
통탄2 뿌리염증,65.0,0,0.0,5
치과진료후 잇몸이 까맣게,65.0,0,0.0,5
치과진료후 얼굴붓기,65.0,0,0.0,5
동탄 앞니 치료 추천,65.0,0,0.0,5
동탄 이즈치과 미세현미경,65.0,0,0.0,5
동탄 이튼치과,65.0,0,0.0,5
치과당일방문레진치료 완료,65.0,0,0.0,5
동탄 즉시 임플란트,65.0,0,0.0,5
동탄 잇몸치료해주는곳,65.0,0,0.0,5
PFM 크라운 지르코니아 교체 치료기간,65.0,0,0.0,5
PFM 보철교체,65.0,0,0.0,5
동탄 자연치아 살리기 치과,65.0,0,0.0,5
동탄 재신경,65.0,0,0.0,5
동탄 재신경 치과,65.0,0,0.0,5
픽스쳐가 공기주머니,65.0,0,0.0,5
동탄 재신경치과,65.0,0,0.0,5
동탄 정이든치과 신경치료,65.0,0,0.0,5
치과 치수 제거 방법,65.0,0,0.0,5
[치과 20회] 치수염 원인과 치료,65.0,0,0.0,5
치과 치료완료 진단,65.0,0,0.0,5
치과 치료 후 얼굴이 아파요,65.0,0,0.0,5
치과 치료 후 얼굴 붓기,83.0,0,0.0,5
치과 치료 포스트,65.0,0,0.0,5
동탄 참조은치과 앞니 레진,65.0,0,0.0,5
치과 충치 아말감 레진,65.0,0,0.0,5
치과 찾기 힘든 신경,65.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,65.0,0,0.0,5
치과 정기검진 별문제 없다,65.0,0,0.0,5
동탄 잇몸수술,65.0,0,0.0,5
파절 픽스쳐 제거방법,65.0,0,0.0,5
치과다녀온후얼굴붓기,65.0,0,0.0,5
동탄 임플란트 치주농양,65.0,0,0.0,5
치과교정순서,65.0,0,0.0,5
creep 아말감,65.0,0,0.0,5
동탄 인레이 비용,65.0,0,0.0,5
동탄 인접면 치료,65.0,0,0.0,5
동탄 임플란트,11740.0,0,0.0,0
동탄 임플란트 보철 전문치과,65.0,0,0.0,5
동탄 임플란트 주위염,65.0,0,0.0,5
동탄 임플란트 주위염 치료,65.0,0,0.0,5
동탄 임플란트 추천,374.0,0,0.0,5
픽스쳐수명,65.0,0,0.0,5
파란색 교합지,65.0,0,0.0,5
crack 파절,65.0,0,0.0,5
동탄 잇몸 고름,65.0,0,0.0,5
동탄 잇몸 물집,65.0,0,0.0,5
치과 포스트 후 재신경치료,65.0,0,0.0,5
crack 치아,74.0,0,0.0,5
치과 파노라마 잇몸상태,65.0,0,0.0,5
동탄 잇몸고름치과,65.0,0,0.0,5
치과 큐레이진단 정확,65.0,0,0.0,5
crack,125500.0,0,0.0,0
치근파절 염증,65.0,0,0.0,5
대학병원 잇몸염증 치과 수술비,65.0,0,0.0,5
동탄 레진수복,65.0,0,0.0,5
치아 합입 외상,65.0,0,0.0,5
금간 치아,6650.0,0,0.0,0
치아가밀려안으로들어가는,65.0,0,0.0,5
경희대 치과병원 재신경치료,65.0,0,0.0,5
치아가 전체적으로 시큰해요,65.0,0,0.0,5
금간 치아 신경치료 과정,65.0,0,0.0,5
경기도 화성 신경치료 치과,65.0,0,0.0,5
금간 치아 신경치료 안 해도,65.0,0,0.0,5
금간 치아 크라운 1년보증 안됨,65.0,0,0.0,5
치아37번위치,65.0,0,0.0,5
2동탄 미세현미경,65.0,0,0.0,5
금간 치아 크라운 수명,65.0,0,0.0,5
치아-치근 파절,65.0,0,0.0,5
치아 흔들림,18120.0,0,0.0,0
결손치 공간 남겨,65.0,0,0.0,5
금간 치아 클램프,65.0,0,0.0,5
콧속 염증 임플란트,65.0,0,0.0,5
치아 흔들 소구치 신경치료,65.0,0,0.0,5
치아 홈메우기 중요성,65.0,0,0.0,5
2동탄심미보철,65.0,0,0.0,5
치아 홈메우기 과정,120.0,0,0.0,5
검게변한 앞니,65.0,0,0.0,5
2동탄 미세현미경 치과,65.0,0,0.0,5
2동탄보존치과,65.0,0,0.0,5
2동탄 신경치료,65.0,0,0.0,5
화성 앞니 벌어짐 레진,65.0,0,0.0,5
금 신경치료 기간,65.0,0,0.0,5
경희대치과병원 재신경치료,65.0,0,0.0,5
금 인레이 레진 아말감,65.0,0,0.0,5
치아레진 당일,71.0,0,0.0,5
금 인레이 옆 검은색,65.0,0,0.0,5
2동탄 재신경차료,65.0,0,0.0,5
2동탄 잇몸 전문병원,65.0,0,0.0,5
치아농양얼굴붓기,65.0,0,0.0,5
치아끼리 세게 부딪힘,65.0,0,0.0,5
금 인레이 후 워터픽,65.0,0,0.0,5
2동탄 어린이치과,190.0,0,0.0,5
2동탄라미네이트,65.0,0,0.0,5
금 크라운치료 과정,65.0,0,0.0,5
함입치과치료,65.0,0,0.0,5
금간 어금니 신경치료과정,65.0,0,0.0,5
금간 어금니 씌우면,65.0,0,0.0,5
치아교정 치아 변색,102.0,0,0.0,5
캔틸레버 임플란트,70.0,0,0.0,5
금간 어금니 치료과정,65.0,0,0.0,5
화성 앞니레진 치과,65.0,0,0.0,5
치아 홈,1260.0,0,0.0,0
금간어금니,746.0,0,0.0,0
치근파절 인대손상,65.0,0,0.0,5
금간어금니 1차신경치료통증,65.0,0,0.0,5
금니 크라운 밑에 검은,65.0,0,0.0,5
금니제거 후 레진으로 마무리 되나요,65.0,0,0.0,5
치아 외상 치과 추천,65.0,0,0.0,5
치아 외상 임플란트,65.0,0,0.0,5
치아 외상 보존과,65.0,0,0.0,5
금니주변 검은 잇몸,65.0,0,0.0,5
금이 간 어금니 신경치료,65.0,0,0.0,5
금이 간 어금니 크라운,65.0,0,0.0,5
금이 간 이를 크라운,65.0,0,0.0,5
금이간 어금니 금크라운비용,65.0,0,0.0,5
2동탄 목동 임플란트,65.0,0,0.0,5
금이간 어금니 신경치료,65.0,0,0.0,5
금이간 어금니 치료,65.0,0,0.0,5
함입 외상 정도,65.0,0,0.0,5
치아 염증,12500.0,0,0.0,0
금이간 어금니 치료비용,65.0,0,0.0,5
거터퍼처 포인트,65.0,0,0.0,5
화성 치근단절제술 잘하는곳,65.0,0,0.0,5
치아 앞니 다이아스테마,65.0,0,0.0,5
치아 아말감 확인,65.0,0,0.0,5
치아 실란트 추가,65.0,0,0.0,5
거터퍼쳐,555.0,0,0.0,0
금니 잇몸 검은,65.0,0,0.0,5
금니 밑에 우식,65.0,0,0.0,5
금간치아 신경치료 재발,65.0,0,0.0,5
금간어금니 살릴수있는지,65.0,0,0.0,5
치아 함입,940.0,0,0.0,0
금간어금니치료,223.0,0,0.0,5
큐레이 기계,65.0,0,0.0,5
2동탄 목동 치과,97.0,0,0.0,5
치아 크랙 크라운,826.0,0,0.0,0
치과 레진 당일치료,65.0,0,0.0,5
치아 크랙 심한 통증,65.0,0,0.0,5
건강한 잇몸 파노라마,65.0,0,0.0,5
치아 크라운 과정,408.0,0,0.0,0
금니 검은때,65.0,0,0.0,5
금간치아 어금니 크라운 어떻게 좋은가요?,65.0,0,0.0,5
금간치아 치과 크라운 비용,65.0,0,0.0,5
거터퍼쳐 포인트,65.0,0,0.0,5
금간치아수복비용,65.0,0,0.0,5
거터퍼쳐 파절,65.0,0,0.0,5
금간치아치료재발,65.0,0,0.0,5
금니 검은 충치,65.0,0,0.0,5
치아 인접면 충치,354.0,0,0.0,0
치아 인접면 우식 치료,65.0,0,0.0,5
치아반점 레진,82.0,0,0.0,5
금 레진 인레이 아말감,65.0,0,0.0,5
경희대학치과병원 잇몸치료,65.0,0,0.0,5
금 떼운 부위 아말감,65.0,0,0.0,5
교정중이가돌아감,65.0,0,0.0,5
치아와 잇몸사이 충치,76.0,0,0.0,5
교정치료 치조골 소실,65.0,0,0.0,5
치아옆면치석,65.0,0,0.0,5
교정치료중변색,65.0,0,0.0,5
치조골 이식 후 식립,65.0,0,0.0,5
화성 라미네이트 추천,65.0,0,0.0,5
교정 신경치료,416.0,0,0.0,0
치조골 흡수 이유,65.0,0,0.0,5
교정 송곳니 충치,65.0,0,0.0,5
교정 과정 중 변색,65.0,0,0.0,5
치아에 금이가면 신경치료 해도,65.0,0,0.0,5
치아앞니벌어짐,123.0,0,0.0,5
치아실란트에 충치,65.0,0,0.0,5
교합력이 센,65.0,0,0.0,5
치아신경치료후에금으로씌우나요,65.0,0,0.0,5
교두 폴리싱,65.0,0,0.0,5
치아신경치료 재발,85.0,0,0.0,5
괴사조직 염증,65.0,0,0.0,5
괴사염증,74.0,0,0.0,5
괴사 신경치료,65.0,0,0.0,5
교정중이가검게변함,65.0,0,0.0,5
교정 이 까맣게 변함,65.0,0,0.0,5
교정중 치아가 까맣게,65.0,0,0.0,5
치아크랙 신경치료,969.0,0,0.0,0
치아홈메우기 나이,261.0,0,0.0,5
치아파절15번은어떤치아인가요,65.0,0,0.0,5
"치아파절, 발치",153810.0,0,0.0,0
치아흔들림 보존과,65.0,0,0.0,5
교정 후 신경,65.0,0,0.0,5
교정 치수괴사 냉온자극,65.0,0,0.0,5
교정중 변색,65.0,0,0.0,5
교정 치수괴사,302.0,0,0.0,0
치아탈회,9610.0,0,0.0,0
교정 중 치아 변색,150.0,0,0.0,5
치아절단술,65.0,0,0.0,5
2동탄 호수공원 치과,65.0,0,0.0,5
2동탄 치아보존과,65.0,0,0.0,5
교정중 이 변색,65.0,0,0.0,5
교정 중 치수괴사,96.0,0,0.0,5
치아치료후얼굴붓기,65.0,0,0.0,5
교정 중 치수 괴사,96.0,0,0.0,5
치아충치가생긴거확인방법,65.0,0,0.0,5
2동탄 치과 크라운,65.0,0,0.0,5
교정 이 변색,65.0,0,0.0,5
교합면 C1,65.0,0,0.0,5
광범위한 골소실 임플란트,65.0,0,0.0,5
치조골이식후 바로 식립,65.0,0,0.0,5
그루브치아 금,65.0,0,0.0,5
귀밑 볼 어금니 치과,65.0,0,0.0,5
치주염 스플린트,65.0,0,0.0,5
2동탄 치과 라미네이트,65.0,0,0.0,5
치아뿌리 미세 흔들림,65.0,0,0.0,5
화성 보존과 치과,65.0,0,0.0,5
현미경으로 숨은 신경 찾기,65.0,0,0.0,5
골드 크라운 이차우식,65.0,0,0.0,5
현미경 나사,65.0,0,0.0,5
현대해상 치아외상보존치료,65.0,0,0.0,5
그이간어금니,65.0,0,0.0,5
화성 미세현미경치과,65.0,0,0.0,5
근관석회화,330.0,0,0.0,0
2동탄 치과,3960.0,0,0.0,0
근관원인,65.0,0,0.0,5
근관치료 화성시,65.0,0,0.0,5
치아보존 치과 충치 동탄,65.0,0,0.0,5
화성 보존치과,65.0,0,0.0,5
금 간 신경치료 과정,65.0,0,0.0,5
함입치아 신경치료,65.0,0,0.0,5
2동탄 지르코니아 보철 잘 하는 치과,65.0,0,0.0,5
구치부 레진,589.0,0,0.0,0
2동탄내이튼치과,65.0,0,0.0,5
교합면 상아질 침투,65.0,0,0.0,5
공간이 모자란 치아 임플란트,65.0,0,0.0,5
교합면 우식,128.0,0,0.0,5
교합면 우식 와동형성,65.0,0,0.0,5
교합면 작은충치,65.0,0,0.0,5
광범위 뼈이식,65.0,0,0.0,5
공기주머니치과,65.0,0,0.0,5
교합면 충치 큐레이,65.0,0,0.0,5
교합면 치석,65.0,0,0.0,5
치아사이 레진,1186.0,0,0.0,0
화성 라미네이트,65.0,0,0.0,5
골드크라운 후기,77.0,0,0.0,5
치주골이식후임플란트식립,65.0,0,0.0,5
치아뿌리자르는,65.0,0,0.0,5
교합면우식 C2,65.0,0,0.0,5
교합면충치,186.0,0,0.0,5
교합지자국,70.0,0,0.0,5
골드크라운 치아우식,65.0,0,0.0,5
구강외형과 구강질환,65.0,0,0.0,5
골드크라운 이차우식,65.0,0,0.0,5
구강질환확률,65.0,0,0.0,5
2동탄 치과 보존치료,65.0,0,0.0,5
금이간 치아 크라운 후,65.0,0,0.0,5
치아 실란트,8790.0,0,0.0,0
치아 신경치료 흔들림,65.0,0,0.0,5
노인 라미네이트,65.0,0,0.0,5
mta치수 절단술,90.0,0,0.0,5
다이아스테마 비용,65.0,0,0.0,5
다이아스테마 시간,65.0,0,0.0,5
당일 레진이후 식사,65.0,0,0.0,5
31번 41번 치아,65.0,0,0.0,5
당일레진,100.0,0,0.0,5
대구 현미경으로 신경관치료할수있는치과,65.0,0,0.0,5
대구재신경치료 신경관4 개,65.0,0,0.0,5
대전 앞니 발치 임시치아,65.0,0,0.0,5
mesial root crack,65.0,0,0.0,5
31번 앞니 발치 교정,65.0,0,0.0,5
대전 앞니벌어짐 라미네이트 단점,65.0,0,0.0,5
대학병원 신경치료 염증,65.0,0,0.0,5
20살 충치,65.0,0,0.0,5
화성 라미네이트 치과,65.0,0,0.0,5
치수괴사 치료,87.0,0,0.0,5
대학병원 잇몸염증치료,65.0,0,0.0,5
대학병원 치과 염증치료,65.0,0,0.0,5
대학병원 치과 잇몸,65.0,0,0.0,5
대학병원 치과 잇몸염증,65.0,0,0.0,5
대학병원 치과 재신경치료 가격,65.0,0,0.0,5
치수염 극심한통증,65.0,0,0.0,5
다이아스테마 과정,65.0,0,0.0,5
pelpotomy,65.0,0,0.0,5
치수염신경치료 통증 후기,65.0,0,0.0,5
농양 제거술 마취,65.0,0,0.0,5
농양얼굴붓기,65.0,0,0.0,5
농양제거 시술,65.0,0,0.0,5
누공 리엔도,65.0,0,0.0,5
다른병원 재 신경치료,65.0,0,0.0,5
다발성 우식,220.0,0,0.0,5
다발성 충치,301.0,0,0.0,0
다발성 충치 뜻,65.0,0,0.0,5
다발성우식,220.0,0,0.0,5
크라운 이가 떨어졌어요,65.0,0,0.0,5
치수염 원인 찾기,65.0,0,0.0,5
크라운 이차우식,65.0,0,0.0,5
pulpotmy,65.0,0,0.0,5
다발성우식 원인,65.0,0,0.0,5
pfm 지르코니아,779.0,0,0.0,0
다이아스치료,65.0,0,0.0,5
치수염 치료 통증,65.0,0,0.0,5
치수염 치료,4180.0,0,0.0,0
pfm 대합치 마모,65.0,0,0.0,5
치수염 위아래 동시,65.0,0,0.0,5
대학병원 치과 재신경치료 금액,65.0,0,0.0,5
대학병원 치과에서 재신경치료시 오염방지,65.0,0,0.0,5
mesial crack,65.0,0,0.0,5
동탄 다이아스테마,65.0,0,0.0,5
동탄 내이튼치과 상악동거상술,65.0,0,0.0,5
동탄 내이튼치과 임플란트 비용,65.0,0,0.0,5
치근흡수 신경치료,65.0,0,0.0,5
20대 발치후 즉시식립 임플란트,65.0,0,0.0,5
동탄 내이튼치과 충치,65.0,0,0.0,5
크라운씌우는과정,172.0,0,0.0,0
치근파절치료,78.0,0,0.0,5
mb2 발치,65.0,0,0.0,5
치근파절엑스레이,71.0,0,0.0,5
하방 이차우식 뜻,65.0,0,0.0,5
동탄 내이튼치과 레진,65.0,0,0.0,5
동탄 당일진료 치과,65.0,0,0.0,5
mb2 근관 ct촬영,65.0,0,0.0,5
동탄 당일치료가능 치과,65.0,0,0.0,5
mb2 ct,65.0,0,0.0,5
36번치아 크랙,65.0,0,0.0,5
동탄 더새로운치과,1036.0,0,0.0,0
동탄 라미네이트 치과,77.0,0,0.0,5
동탄 레진 수복,65.0,0,0.0,5
동탄 레진 저렴한곳,65.0,0,0.0,5
치료받았던 치아가 아파요,65.0,0,0.0,5
20대 신경치료,1095.0,0,0.0,0
대학병원치과 염증치료,65.0,0,0.0,5
동탄 구강스캐너 미세현미경,65.0,0,0.0,5
mb2 통증,65.0,0,0.0,5
대학치과병원 잇몸치료,65.0,0,0.0,5
더바름치과 재신경치료,65.0,0,0.0,5
더바름치과병원 재신경치료,65.0,0,0.0,5
덴티스 픽스쳐,88.0,0,0.0,5
동탄 2 신경치료 치과 추천,65.0,0,0.0,5
36번 크랙,65.0,0,0.0,5
동탄 2차우식,65.0,0,0.0,5
동탄 gi 치료치과,65.0,0,0.0,5
mb2 찾기,65.0,0,0.0,5
20대 치조골 흡수,65.0,0,0.0,5
동탄 근관치료 보존과 전문의,65.0,0,0.0,5
치수 제거,541.0,0,0.0,0
치수 절단술 통증,65.0,0,0.0,5
mb2 재신경치료,65.0,0,0.0,5
동탄 꿈의 치과 재신경치료,65.0,0,0.0,5
동탄 내이튼 치과 보철,65.0,0,0.0,5
mb2 재신경,65.0,0,0.0,5
치석자연탈거,65.0,0,0.0,5
동탄 내이튼 치과 인레이,65.0,0,0.0,5
농양 너무아파요,65.0,0,0.0,5
네이튼치과동탄,65.0,0,0.0,5
금이간어금니신경치료,65.0,0,0.0,5
크라운 욱신욱신,79.0,0,0.0,5
큐레이 치과병원,65.0,0,0.0,5
급성치수염 신경치료,322.0,0,0.0,0
급성치수염 신경치료 후기,65.0,0,0.0,5
급성치수염 이전,65.0,0,0.0,5
강릉치과대학병원 재신경치료,65.0,0,0.0,5
급성치수염 치료 과정,65.0,0,0.0,5
가지잇몸,81.0,0,0.0,5
급성치수염 치료 하루,65.0,0,0.0,5
큐레이진단,65.0,0,0.0,5
2동탄치과,3960.0,0,0.0,0
급성치수염 통증 나아지는법,65.0,0,0.0,5
가지 잇몸염증,65.0,0,0.0,5
급성치수염신경치료,322.0,0,0.0,0
크라운 경계 우식,65.0,0,0.0,5
vertical root crack,65.0,0,0.0,5
치아 부딪힐때 통증,108.0,0,0.0,5
치아 부딪힐ㅋ대 통증,65.0,0,0.0,5
vertical root,65.0,0,0.0,5
vertical crack,65.0,0,0.0,5
25번치아그루브,65.0,0,0.0,5
기존 임플란트 빼내는것,65.0,0,0.0,5
급성치수염 드릴,65.0,0,0.0,5
강서구 당일 임시치아 되는곳,65.0,0,0.0,5
급성 치수염 치료,709.0,0,0.0,0
2동탄 레진,65.0,0,0.0,5
금이간어금니크라은비용,65.0,0,0.0,5
금이간치아 크라운,65.0,0,0.0,5
치아 신경치료 7번,65.0,0,0.0,5
2동탄앞니,65.0,0,0.0,5
금이간치아치료과정,65.0,0,0.0,5
금인레이 2차,65.0,0,0.0,5
금인레이 2차충치,112.0,0,0.0,5
치아 신경 부근관 치료,65.0,0,0.0,5
2동탄 레진 치과,65.0,0,0.0,5
금인레이 교체 레진,65.0,0,0.0,5
2개월만에 임플란트,65.0,0,0.0,5
금인레이 레진 교체,65.0,0,0.0,5
금인레이 레진인레이 교체,65.0,0,0.0,5
47번 보존과전문의,65.0,0,0.0,5
치아 사이에 생긴,65.0,0,0.0,5
큐레이 사용방법,65.0,0,0.0,5
2동탄역부근치과,65.0,0,0.0,5
큐레이 진단,65.0,0,0.0,5
큐레이 충치,80.0,0,0.0,5
큐레이 치과,475.0,0,0.0,0
sinus tract,3660.0,0,0.0,0
기흥역 치과 신경치료 미세현미경,65.0,0,0.0,5
크라운 밑 우식,65.0,0,0.0,5
내이튼치과 앞니임플란트,65.0,0,0.0,5
pulpotomy 후 충전,65.0,0,0.0,5
치아 c형,65.0,0,0.0,5
크라운 염증 얼굴 붓기,65.0,0,0.0,5
"치아 27,28번",10583.0,0,0.0,0
내이튼 치과 염증치료,65.0,0,0.0,5
내이튼치과 검진,65.0,0,0.0,5
내이튼치과 근관치료,65.0,0,0.0,5
내이튼치과 미백,65.0,0,0.0,5
내이튼치과 부근관,65.0,0,0.0,5
pulpotomy 치과,65.0,0,0.0,5
치아 root crack,65.0,0,0.0,5
내이튼치과 인접면 레진,65.0,0,0.0,5
내이튼치과 치간칫솔,65.0,0,0.0,5
내이튼치과 치근단 절제술,65.0,0,0.0,5
내이튼치과 큐레이,65.0,0,0.0,5
내이튼치과 현미경,65.0,0,0.0,5
내이튼치과재신경치료실패후발치,65.0,0,0.0,5
냐이튼치과,65.0,0,0.0,5
네오임플란트 픽스쳐,65.0,0,0.0,5
네이튼 치과,519.0,0,0.0,0
내이튼 상악동거상술,65.0,0,0.0,5
내이튼 보존과,65.0,0,0.0,5
root파절,65.0,0,0.0,5
끝 어금니 인레이,65.0,0,0.0,5
까맣게 된 이 치료,65.0,0,0.0,5
root fracture 통증,65.0,0,0.0,5
깨진 송곳니 레진,65.0,0,0.0,5
root fracture 치료,65.0,0,0.0,5
2차 충치,2780.0,0,0.0,0
root crack 치료,65.0,0,0.0,5
re endo,460.0,0,0.0,0
크라운 씌운 어금니가 갑자기 너무 아파요,65.0,0,0.0,5
깨진치아 엑스레이에 나타나,65.0,0,0.0,5
남성 어금니 시림,65.0,0,0.0,5
내이튼 보존,65.0,0,0.0,5
pulpotony,65.0,0,0.0,5
남성 어금니가 불편,65.0,0,0.0,5
화성 현미경보는 치과,65.0,0,0.0,5
남성 치아크라운,65.0,0,0.0,5
치아 금이생겼다,65.0,0,0.0,5
치아 금 신경치료,319.0,0,0.0,0
크라운 씌운곳이 아파요,132.0,0,0.0,5
25번 충치 레진,65.0,0,0.0,5
크라운 어금니 주변 이 금간거 치료법,65.0,0,0.0,5
금인레이 아말감 레진 교체,65.0,0,0.0,5
