"searchQuery","date","pc","mobile"
"re endo","2024-11",5,30
"re endo","2025-03",10,20
"re endo","2025-04",10,20
"re endo","2023-07",10,50
"re endo","2023-09",10,20
"re endo","2024-01",10,50
"re endo","2024-05",6,40
"re endo","2025-02",9,20
"re endo","2023-11",9,30
"re endo","2024-10",9,20
"re endo","2025-01",10,30
"re endo","2025-05",10,20
"재 신경치료 성공확률","2023-08",0,10
"재 신경치료 성공확률","2024-08",2,10
"재 신경치료 붓기","2024-07",2,10
"재 신경치료 붓기","2024-02",0,10
"재 신경치료 붓기","2024-05",1,10
"재 신경치료 붓기","2025-02",0,10
"재 신경치료 붓기","2023-11",3,10
"재 신경치료 붓기","2024-10",1,10
"재 신경치료 붓기","2025-01",0,10
"동탄 이로운치과","2023-08",2,10
"동탄 이로운치과","2025-06",0,10
"동탄 이로운치과","2023-07",2,10
"동탄 이로운치과","2025-05",1,10
"동탄 앞니깨짐 전문치과","2024-09",0,10
"치아사이 레진","2024-06",8,60
"치아사이 레진","2024-09",8,50
"치아사이 레진","2024-03",5,70
"치아사이 레진","2024-07",10,60
"치아사이 레진","2023-08",10,100
"치아사이 레진","2024-08",20,60
"치아사이 레진","2024-12",10,80
"치아사이 레진","2024-02",10,50
"치아사이 레진","2023-10",10,60
"치아사이 레진","2023-12",8,80
"치아사이 레진","2024-04",10,60
"치아사이 레진","2025-06",20,90
"치아사이 레진","2024-11",20,70
"치아사이 레진","2025-03",10,70
"치아사이 레진","2025-04",10,120
"치아사이 레진","2023-07",10,80
"치아사이 레진","2023-09",2,80
"치아사이 레진","2024-01",10,80
"치아사이 레진","2024-05",8,80
"치아사이 레진","2025-02",10,60
"치아사이 레진","2023-11",10,60
"치아사이 레진","2024-10",10,60
"치아사이 레진","2025-01",10,80
"치아사이 레진","2025-05",20,160
"치아앞니벌어짐","2024-06",2,10
"치아앞니벌어짐","2023-08",2,10
"치아앞니벌어짐","2024-12",1,10
"치아앞니벌어짐","2024-02",2,10
"치아앞니벌어짐","2023-10",1,10
"치아앞니벌어짐","2023-12",0,10
"치아앞니벌어짐","2024-04",0,10
"치아앞니벌어짐","2025-06",1,10
"치아앞니벌어짐","2025-03",1,10
"치아앞니벌어짐","2025-04",2,10
"치아앞니벌어짐","2023-07",1,10
"치아앞니벌어짐","2025-02",3,10
"치아앞니벌어짐","2024-10",1,10
"치아앞니벌어짐","2025-01",1,10
"치아앞니벌어짐","2025-05",1,10
"임플란트 불가","2024-06",10,60
"임플란트 불가","2024-09",10,40
"임플란트 불가","2024-03",20,60
"임플란트 불가","2024-07",10,50
"임플란트 불가","2023-08",8,40
"임플란트 불가","2024-08",10,40
"임플란트 불가","2024-12",10,30
"임플란트 불가","2024-02",10,60
"임플란트 불가","2023-10",10,40
"임플란트 불가","2023-12",10,60
"임플란트 불가","2024-04",10,50
"임플란트 불가","2025-06",7,40
"임플란트 불가","2024-11",7,60
"임플란트 불가","2025-03",6,30
"임플란트 불가","2025-04",6,30
"임플란트 불가","2023-07",10,40
"임플란트 불가","2023-09",8,50
"임플란트 불가","2024-01",10,60
"임플란트 불가","2024-05",10,40
"임플란트 불가","2025-02",9,40
"임플란트 불가","2023-11",10,40
"임플란트 불가","2024-10",5,50
"임플란트 불가","2025-01",10,30
"임플란트 불가","2025-05",10,40
"앞니 임플란트","2024-06",1040,5740
"앞니 임플란트","2024-09",970,5390
"앞니 임플란트","2024-03",1290,6630
"앞니 임플란트","2024-07",1060,5670
"앞니 임플란트","2023-08",1000,5940
"앞니 임플란트","2024-08",960,5600
"앞니 임플란트","2024-12",730,4750
"앞니 임플란트","2024-02",1090,6010
"앞니 임플란트","2023-10",1030,6080
"앞니 임플란트","2023-12",1000,5490
"앞니 임플란트","2024-04",1280,6060
"앞니 임플란트","2025-06",730,5210
"앞니 임플란트","2024-11",890,5160
"앞니 임플란트","2025-03",870,6060
"앞니 임플란트","2025-04",740,5110
"앞니 임플란트","2023-07",870,6080
"앞니 임플란트","2023-09",920,5590
"앞니 임플란트","2024-01",1110,6360
"앞니 임플란트","2024-05",1110,6420
"앞니 임플란트","2025-02",730,5680
"앞니 임플란트","2023-11",1110,6240
"앞니 임플란트","2024-10",950,5450
"앞니 임플란트","2025-01",710,5340
"앞니 임플란트","2025-05",680,5490
"앞니뼈이식","2024-06",10,90
"앞니뼈이식","2024-09",10,70
"앞니뼈이식","2024-03",10,90
"앞니뼈이식","2024-07",10,80
"앞니뼈이식","2023-08",10,110
"앞니뼈이식","2024-08",10,80
"앞니뼈이식","2024-12",10,50
"앞니뼈이식","2024-02",10,90
"앞니뼈이식","2023-10",10,110
"앞니뼈이식","2023-12",10,100
"앞니뼈이식","2024-04",20,80
"앞니뼈이식","2025-06",8,70
"앞니뼈이식","2024-11",6,70
"앞니뼈이식","2025-03",10,70
"앞니뼈이식","2025-04",4,60
"앞니뼈이식","2023-07",7,110
"앞니뼈이식","2023-09",10,100
"앞니뼈이식","2024-01",10,90
"앞니뼈이식","2024-05",10,90
"앞니뼈이식","2025-02",9,90
"앞니뼈이식","2023-11",10,70
"앞니뼈이식","2024-10",10,70
"앞니뼈이식","2025-01",10,60
"앞니뼈이식","2025-05",7,50
"앞니 뼈이식 붓기","2024-08",0,10
"앞니 뼈이식 붓기","2024-02",0,10
"앞니 뼈이식 붓기","2025-06",2,10
"앞니 뼈이식 붓기","2025-04",2,10
"앞니 뼈이식 붓기","2023-09",1,10
"앞니 뼈이식 붓기","2025-05",0,10
"앞니임플란트 불가","2025-02",1,10
"앞니임플란트 불가","2025-05",0,10
"임플란트 임시치아 세팅","2024-07",0,10
"치아발치 후 흰색","2024-01",0,10
"발치 후 임시치아","2024-06",10,100
"발치 후 임시치아","2024-09",10,120
"발치 후 임시치아","2024-03",10,90
"발치 후 임시치아","2024-07",10,110
"발치 후 임시치아","2023-08",9,80
"발치 후 임시치아","2024-08",10,110
"발치 후 임시치아","2024-12",10,60
"발치 후 임시치아","2024-02",10,90
"발치 후 임시치아","2023-10",20,90
"발치 후 임시치아","2023-12",10,80
"발치 후 임시치아","2024-04",10,100
"발치 후 임시치아","2025-06",6,80
"발치 후 임시치아","2024-11",10,120
"발치 후 임시치아","2025-03",10,90
"발치 후 임시치아","2025-04",10,80
"발치 후 임시치아","2023-07",10,100
"발치 후 임시치아","2023-09",10,90
"발치 후 임시치아","2024-01",10,90
"발치 후 임시치아","2024-05",10,90
"발치 후 임시치아","2025-02",10,70
"발치 후 임시치아","2023-11",10,70
"발치 후 임시치아","2024-10",20,120
"발치 후 임시치아","2025-01",10,70
"발치 후 임시치아","2025-05",10,100
"앞니 임플란트 임시치아","2024-06",80,640
"앞니 임플란트 임시치아","2024-09",100,590
"앞니 임플란트 임시치아","2024-03",70,630
"앞니 임플란트 임시치아","2024-07",120,590
"앞니 임플란트 임시치아","2023-08",70,650
"앞니 임플란트 임시치아","2024-08",100,620
"앞니 임플란트 임시치아","2024-12",50,580
"앞니 임플란트 임시치아","2024-02",80,620
"앞니 임플란트 임시치아","2023-10",70,570
"앞니 임플란트 임시치아","2023-12",50,680
"앞니 임플란트 임시치아","2024-04",100,580
"앞니 임플란트 임시치아","2025-06",60,390
"앞니 임플란트 임시치아","2024-11",50,530
"앞니 임플란트 임시치아","2025-03",110,580
"앞니 임플란트 임시치아","2025-04",100,460
"앞니 임플란트 임시치아","2023-07",100,720
"앞니 임플란트 임시치아","2023-09",80,500
"앞니 임플란트 임시치아","2024-01",70,840
"앞니 임플란트 임시치아","2024-05",100,610
"앞니 임플란트 임시치아","2025-02",100,620
"앞니 임플란트 임시치아","2023-11",70,640
"앞니 임플란트 임시치아","2024-10",100,680
"앞니 임플란트 임시치아","2025-01",60,620
"앞니 임플란트 임시치아","2025-05",50,410
"앞니 발치 후 임시치아","2024-06",7,10
"앞니 발치 후 임시치아","2024-09",3,10
"앞니 발치 후 임시치아","2024-03",6,20
"앞니 발치 후 임시치아","2024-07",6,20
"앞니 발치 후 임시치아","2023-08",4,20
"앞니 발치 후 임시치아","2024-08",3,10
"앞니 발치 후 임시치아","2024-12",9,10
"앞니 발치 후 임시치아","2024-02",4,30
"앞니 발치 후 임시치아","2023-10",5,20
"앞니 발치 후 임시치아","2023-12",4,30
"앞니 발치 후 임시치아","2024-04",3,20
"앞니 발치 후 임시치아","2025-06",9,30
"앞니 발치 후 임시치아","2024-11",2,30
"앞니 발치 후 임시치아","2025-03",1,10
"앞니 발치 후 임시치아","2025-04",3,20
"앞니 발치 후 임시치아","2023-07",5,20
"앞니 발치 후 임시치아","2023-09",2,20
"앞니 발치 후 임시치아","2024-01",5,20
"앞니 발치 후 임시치아","2024-05",3,20
"앞니 발치 후 임시치아","2025-02",3,20
"앞니 발치 후 임시치아","2023-11",3,20
"앞니 발치 후 임시치아","2024-10",7,40
"앞니 발치 후 임시치아","2025-01",3,20
"앞니 발치 후 임시치아","2025-05",9,50
"앞니임플란트","2024-06",1040,5740
"앞니임플란트","2024-09",970,5390
"앞니임플란트","2024-03",1290,6630
"앞니임플란트","2024-07",1060,5670
"앞니임플란트","2023-08",1000,5940
"앞니임플란트","2024-08",960,5600
"앞니임플란트","2024-12",730,4750
"앞니임플란트","2024-02",1090,6010
"앞니임플란트","2023-10",1030,6080
"앞니임플란트","2023-12",1000,5490
"앞니임플란트","2024-04",1280,6060
"앞니임플란트","2025-06",730,5210
"앞니임플란트","2024-11",890,5160
"앞니임플란트","2025-03",870,6060
"앞니임플란트","2025-04",740,5110
"앞니임플란트","2023-07",870,6080
"앞니임플란트","2023-09",920,5590
"앞니임플란트","2024-01",1110,6360
"앞니임플란트","2024-05",1110,6420
"앞니임플란트","2025-02",730,5680
"앞니임플란트","2023-11",1110,6240
"앞니임플란트","2024-10",950,5450
"앞니임플란트","2025-01",710,5340
"앞니임플란트","2025-05",680,5490
"임플란트 식립후 임시치아","2024-06",1,20
"임플란트 식립후 임시치아","2024-09",5,10
"임플란트 식립후 임시치아","2024-03",9,10
"임플란트 식립후 임시치아","2024-07",5,10
"임플란트 식립후 임시치아","2023-08",3,10
"임플란트 식립후 임시치아","2024-08",5,10
"임플란트 식립후 임시치아","2024-12",3,10
"임플란트 식립후 임시치아","2024-02",4,30
"임플란트 식립후 임시치아","2023-10",2,10
"임플란트 식립후 임시치아","2023-12",3,20
"임플란트 식립후 임시치아","2024-04",1,10
"임플란트 식립후 임시치아","2025-06",10,40
"임플란트 식립후 임시치아","2024-11",4,10
"임플란트 식립후 임시치아","2025-03",10,40
"임플란트 식립후 임시치아","2025-04",6,20
"임플란트 식립후 임시치아","2023-07",3,10
"임플란트 식립후 임시치아","2023-09",1,10
"임플란트 식립후 임시치아","2024-01",3,10
"임플란트 식립후 임시치아","2024-05",3,10
"임플란트 식립후 임시치아","2025-02",3,60
"임플란트 식립후 임시치아","2023-11",2,10
"임플란트 식립후 임시치아","2024-10",4,20
"임플란트 식립후 임시치아","2025-01",4,20
"임플란트 식립후 임시치아","2025-05",5,20
"브릿지 모양","2024-04",2,10
"브릿지 모양","2024-11",2,10
"브릿지 모양","2024-05",2,10
"이맥스 인레이","2024-06",160,530
"이맥스 인레이","2024-09",180,510
"이맥스 인레이","2024-03",210,650
"이맥스 인레이","2024-07",200,640
"이맥스 인레이","2023-08",170,580
"이맥스 인레이","2024-08",180,510
"이맥스 인레이","2024-12",180,520
"이맥스 인레이","2024-02",200,660
"이맥스 인레이","2023-10",220,650
"이맥스 인레이","2023-12",180,530
"이맥스 인레이","2024-04",220,560
"이맥스 인레이","2025-06",200,530
"이맥스 인레이","2024-11",190,530
"이맥스 인레이","2025-03",240,570
"이맥스 인레이","2025-04",240,520
"이맥스 인레이","2023-07",170,540
"이맥스 인레이","2023-09",160,540
"이맥스 인레이","2024-01",190,750
"이맥스 인레이","2024-05",220,550
"이맥스 인레이","2025-02",220,610
"이맥스 인레이","2023-11",200,560
"이맥스 인레이","2024-10",190,560
"이맥스 인레이","2025-01",150,540
"이맥스 인레이","2025-05",180,420
"앞니 부딪힘 통증","2024-09",3,10
"앞니 부딪힘 통증","2024-03",2,10
"앞니 부딪힘 통증","2023-08",1,10
"앞니 부딪힘 통증","2024-02",1,10
"앞니 부딪힘 통증","2023-10",2,10
"앞니 부딪힘 통증","2023-12",4,20
"앞니 부딪힘 통증","2024-04",1,10
"앞니 부딪힘 통증","2024-11",1,10
"앞니 부딪힘 통증","2025-03",0,10
"앞니 부딪힘 통증","2025-04",5,30
"앞니 부딪힘 통증","2023-07",4,10
"앞니 부딪힘 통증","2024-01",2,10
"앞니 부딪힘 통증","2024-05",1,10
"앞니 부딪힘 통증","2025-02",0,10
"앞니 부딪힘 통증","2023-11",2,10
"앞니 부딪힘 통증","2024-10",1,20
"앞니 부딪힘 통증","2025-01",1,20
"앞니 부딪힘 통증","2025-05",1,10
"치과 프랩과정","2024-01",0,10
"잇몸이붓고아파요","2024-06",2,40
"잇몸이붓고아파요","2024-09",5,50
"잇몸이붓고아파요","2024-03",10,50
"잇몸이붓고아파요","2024-07",4,50
"잇몸이붓고아파요","2023-08",7,40
"잇몸이붓고아파요","2024-08",10,40
"잇몸이붓고아파요","2024-12",3,40
"잇몸이붓고아파요","2024-02",9,70
"잇몸이붓고아파요","2023-10",4,30
"잇몸이붓고아파요","2023-12",7,40
"잇몸이붓고아파요","2024-04",10,30
"잇몸이붓고아파요","2025-06",4,20
"잇몸이붓고아파요","2024-11",2,30
"잇몸이붓고아파요","2025-03",7,120
"잇몸이붓고아파요","2025-04",20,180
"잇몸이붓고아파요","2023-07",4,40
"잇몸이붓고아파요","2023-09",8,40
"잇몸이붓고아파요","2024-01",8,50
"잇몸이붓고아파요","2024-05",5,50
"잇몸이붓고아파요","2025-02",1,50
"잇몸이붓고아파요","2023-11",1,50
"잇몸이붓고아파요","2024-10",4,40
"잇몸이붓고아파요","2025-01",4,50
"잇몸이붓고아파요","2025-05",9,110
"동탄2목동치과","2024-06",7,30
"동탄2목동치과","2024-09",8,50
"동탄2목동치과","2024-03",7,40
"동탄2목동치과","2024-07",7,30
"동탄2목동치과","2023-08",2,30
"동탄2목동치과","2024-08",6,40
"동탄2목동치과","2024-12",5,30
"동탄2목동치과","2024-02",7,50
"동탄2목동치과","2023-10",10,30
"동탄2목동치과","2023-12",2,40
"동탄2목동치과","2024-04",30,40
"동탄2목동치과","2025-06",3,20
"동탄2목동치과","2024-11",8,30
"동탄2목동치과","2025-03",0,10
"동탄2목동치과","2025-04",3,20
"동탄2목동치과","2023-07",8,50
"동탄2목동치과","2023-09",4,40
"동탄2목동치과","2024-01",10,60
"동탄2목동치과","2024-05",10,40
"동탄2목동치과","2025-02",7,30
"동탄2목동치과","2023-11",1,40
"동탄2목동치과","2024-10",2,30
"동탄2목동치과","2025-01",1,30
"동탄2목동치과","2025-05",7,40
"잇몸 검붉은","2024-03",0,10
"잇몸 검붉은","2024-08",1,10
"잇몸 검붉은","2024-04",0,10
"잇몸 검붉은","2025-06",2,10
"잇몸 검붉은","2024-11",1,10
"잇몸 검붉은","2024-01",0,10
"잇몸 검붉은","2024-10",1,10
"잇몸 검붉은","2025-01",0,10
"잇몸 검붉은","2025-05",0,10
"앞니 임플란트, 내이튼","2024-06",1040,5750
"앞니 임플란트, 내이튼","2024-09",970,5410
"앞니 임플란트, 내이튼","2024-03",1290,6650
"앞니 임플란트, 내이튼","2024-07",1060,5680
"앞니 임플란트, 내이튼","2023-08",1010,5960
"앞니 임플란트, 내이튼","2024-08",960,5610
"앞니 임플란트, 내이튼","2024-12",740,4770
"앞니 임플란트, 내이튼","2024-02",1090,6030
